problem_id,track_id,track,module,objective_id,difficulty,problem_type,status,required_reviews
CQAI-07189,T07,Advanced Machine Learning,Probabilistic Models,T07-M03-O08,intermediate,code_output,planned,automated+technical+editorial
CQAI-07190,T07,Advanced Machine Learning,Anomaly Detection and Recommenders,T07-M04-O08,intermediate,code_output,planned,automated+technical+editorial
CQAI-07191,T07,Advanced Machine Learning,Time Series Forecasting,T07-M05-O08,intermediate,code_output,planned,automated+technical+editorial
CQAI-07192,T07,Advanced Machine Learning,Causal Thinking and Experiment Design,T07-M06-O08,intermediate,code_output,planned,automated+technical+editorial
CQAI-07193,T07,Advanced Machine Learning,Boosting Bagging and Stacking,T07-M01-O01,intermediate,code_output,planned,automated+technical+editorial
CQAI-07194,T07,Advanced Machine Learning,Regularization and Generalization,T07-M02-O01,intermediate,code_output,planned,automated+technical+editorial
CQAI-07195,T07,Advanced Machine Learning,Probabilistic Models,T07-M03-O01,intermediate,code_output,planned,automated+technical+editorial
CQAI-07196,T07,Advanced Machine Learning,Anomaly Detection and Recommenders,T07-M04-O01,intermediate,code_completion,planned,automated+technical+editorial
CQAI-07197,T07,Advanced Machine Learning,Time Series Forecasting,T07-M05-O01,intermediate,code_completion,planned,automated+technical+editorial
CQAI-07198,T07,Advanced Machine Learning,Causal Thinking and Experiment Design,T07-M06-O01,intermediate,code_completion,planned,automated+technical+editorial
CQAI-07199,T07,Advanced Machine Learning,Boosting Bagging and Stacking,T07-M01-O02,intermediate,code_completion,planned,automated+technical+editorial
CQAI-07200,T07,Advanced Machine Learning,Regularization and Generalization,T07-M02-O02,intermediate,code_completion,planned,automated+technical+editorial
CQAI-07201,T07,Advanced Machine Learning,Probabilistic Models,T07-M03-O02,intermediate,code_completion,planned,automated+technical+editorial
CQAI-07202,T07,Advanced Machine Learning,Anomaly Detection and Recommenders,T07-M04-O02,intermediate,code_completion,planned,automated+technical+editorial
CQAI-07203,T07,Advanced Machine Learning,Time Series Forecasting,T07-M05-O02,intermediate,code_completion,planned,automated+technical+editorial
CQAI-07204,T07,Advanced Machine Learning,Causal Thinking and Experiment Design,T07-M06-O02,intermediate,code_completion,planned,automated+technical+editorial
CQAI-07205,T07,Advanced Machine Learning,Boosting Bagging and Stacking,T07-M01-O03,intermediate,code_completion,planned,automated+technical+editorial
CQAI-07206,T07,Advanced Machine Learning,Regularization and Generalization,T07-M02-O03,intermediate,code_completion,planned,automated+technical+editorial
CQAI-07207,T07,Advanced Machine Learning,Probabilistic Models,T07-M03-O03,intermediate,code_completion,planned,automated+technical+editorial
CQAI-07208,T07,Advanced Machine Learning,Anomaly Detection and Recommenders,T07-M04-O03,intermediate,debugging,planned,automated+technical+editorial
CQAI-07209,T07,Advanced Machine Learning,Time Series Forecasting,T07-M05-O03,intermediate,debugging,planned,automated+technical+editorial
CQAI-07210,T07,Advanced Machine Learning,Causal Thinking and Experiment Design,T07-M06-O03,intermediate,debugging,planned,automated+technical+editorial
CQAI-07211,T07,Advanced Machine Learning,Boosting Bagging and Stacking,T07-M01-O04,intermediate,debugging,planned,automated+technical+editorial
CQAI-07212,T07,Advanced Machine Learning,Regularization and Generalization,T07-M02-O04,intermediate,debugging,planned,automated+technical+editorial
CQAI-07213,T07,Advanced Machine Learning,Probabilistic Models,T07-M03-O04,intermediate,debugging,planned,automated+technical+editorial
CQAI-07214,T07,Advanced Machine Learning,Anomaly Detection and Recommenders,T07-M04-O04,intermediate,debugging,planned,automated+technical+editorial
CQAI-07215,T07,Advanced Machine Learning,Time Series Forecasting,T07-M05-O04,intermediate,debugging,planned,automated+technical+editorial
CQAI-07216,T07,Advanced Machine Learning,Causal Thinking and Experiment Design,T07-M06-O04,intermediate,debugging,planned,automated+technical+editorial
CQAI-07217,T07,Advanced Machine Learning,Boosting Bagging and Stacking,T07-M01-O05,intermediate,debugging,planned,automated+technical+editorial
CQAI-07218,T07,Advanced Machine Learning,Regularization and Generalization,T07-M02-O05,intermediate,debugging,planned,automated+technical+editorial
CQAI-07219,T07,Advanced Machine Learning,Probabilistic Models,T07-M03-O05,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-07220,T07,Advanced Machine Learning,Anomaly Detection and Recommenders,T07-M04-O05,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-07221,T07,Advanced Machine Learning,Time Series Forecasting,T07-M05-O05,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-07222,T07,Advanced Machine Learning,Causal Thinking and Experiment Design,T07-M06-O05,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-07223,T07,Advanced Machine Learning,Boosting Bagging and Stacking,T07-M01-O06,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-07224,T07,Advanced Machine Learning,Regularization and Generalization,T07-M02-O06,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-07225,T07,Advanced Machine Learning,Probabilistic Models,T07-M03-O06,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-07226,T07,Advanced Machine Learning,Anomaly Detection and Recommenders,T07-M04-O06,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-07227,T07,Advanced Machine Learning,Time Series Forecasting,T07-M05-O06,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-07228,T07,Advanced Machine Learning,Causal Thinking and Experiment Design,T07-M06-O06,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-07229,T07,Advanced Machine Learning,Boosting Bagging and Stacking,T07-M01-O07,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-07230,T07,Advanced Machine Learning,Regularization and Generalization,T07-M02-O07,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-07231,T07,Advanced Machine Learning,Probabilistic Models,T07-M03-O07,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-07232,T07,Advanced Machine Learning,Anomaly Detection and Recommenders,T07-M04-O07,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-07233,T07,Advanced Machine Learning,Time Series Forecasting,T07-M05-O07,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-07234,T07,Advanced Machine Learning,Causal Thinking and Experiment Design,T07-M06-O07,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-07235,T07,Advanced Machine Learning,Boosting Bagging and Stacking,T07-M01-O08,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-07236,T07,Advanced Machine Learning,Regularization and Generalization,T07-M02-O08,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-07237,T07,Advanced Machine Learning,Probabilistic Models,T07-M03-O08,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-07238,T07,Advanced Machine Learning,Anomaly Detection and Recommenders,T07-M04-O08,advanced,model_analysis,planned,automated+technical+editorial
CQAI-07239,T07,Advanced Machine Learning,Time Series Forecasting,T07-M05-O08,advanced,model_analysis,planned,automated+technical+editorial
CQAI-07240,T07,Advanced Machine Learning,Causal Thinking and Experiment Design,T07-M06-O08,advanced,model_analysis,planned,automated+technical+editorial
CQAI-07241,T07,Advanced Machine Learning,Boosting Bagging and Stacking,T07-M01-O01,advanced,model_analysis,planned,automated+technical+editorial
CQAI-07242,T07,Advanced Machine Learning,Regularization and Generalization,T07-M02-O01,advanced,model_analysis,planned,automated+technical+editorial
CQAI-07243,T07,Advanced Machine Learning,Probabilistic Models,T07-M03-O01,advanced,model_analysis,planned,automated+technical+editorial
CQAI-07244,T07,Advanced Machine Learning,Anomaly Detection and Recommenders,T07-M04-O01,advanced,model_analysis,planned,automated+technical+editorial
CQAI-07245,T07,Advanced Machine Learning,Time Series Forecasting,T07-M05-O01,advanced,model_analysis,planned,automated+technical+editorial
CQAI-07246,T07,Advanced Machine Learning,Causal Thinking and Experiment Design,T07-M06-O01,advanced,model_analysis,planned,automated+technical+editorial
CQAI-07247,T07,Advanced Machine Learning,Boosting Bagging and Stacking,T07-M01-O02,advanced,model_analysis,planned,automated+technical+editorial
CQAI-07248,T07,Advanced Machine Learning,Regularization and Generalization,T07-M02-O02,advanced,mini_project,planned,automated+technical+editorial
CQAI-07249,T07,Advanced Machine Learning,Probabilistic Models,T07-M03-O02,advanced,mini_project,planned,automated+technical+editorial
CQAI-07250,T07,Advanced Machine Learning,Anomaly Detection and Recommenders,T07-M04-O02,advanced,mini_project,planned,automated+technical+editorial
CQAI-07251,T07,Advanced Machine Learning,Time Series Forecasting,T07-M05-O02,advanced,mini_project,planned,automated+technical+editorial
CQAI-07252,T07,Advanced Machine Learning,Causal Thinking and Experiment Design,T07-M06-O02,advanced,mini_project,planned,automated+technical+editorial
CQAI-07253,T07,Advanced Machine Learning,Boosting Bagging and Stacking,T07-M01-O03,advanced,mini_project,planned,automated+technical+editorial
CQAI-07254,T07,Advanced Machine Learning,Regularization and Generalization,T07-M02-O03,advanced,mini_project,planned,automated+technical+editorial
CQAI-07255,T07,Advanced Machine Learning,Probabilistic Models,T07-M03-O03,advanced,case_study,planned,automated+technical+editorial
CQAI-07256,T07,Advanced Machine Learning,Anomaly Detection and Recommenders,T07-M04-O03,advanced,case_study,planned,automated+technical+editorial
CQAI-07257,T07,Advanced Machine Learning,Time Series Forecasting,T07-M05-O03,advanced,case_study,planned,automated+technical+editorial
CQAI-07258,T07,Advanced Machine Learning,Causal Thinking and Experiment Design,T07-M06-O03,advanced,case_study,planned,automated+technical+editorial
CQAI-07259,T07,Advanced Machine Learning,Boosting Bagging and Stacking,T07-M01-O04,advanced,capstone_task,planned,automated+technical+editorial
CQAI-07260,T07,Advanced Machine Learning,Regularization and Generalization,T07-M02-O04,advanced,capstone_task,planned,automated+technical+editorial
CQAI-07261,T07,Advanced Machine Learning,Probabilistic Models,T07-M03-O04,advanced,capstone_task,planned,automated+technical+editorial
CQAI-07262,T07,Advanced Machine Learning,Anomaly Detection and Recommenders,T07-M04-O04,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07263,T07,Advanced Machine Learning,Time Series Forecasting,T07-M05-O04,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07264,T07,Advanced Machine Learning,Causal Thinking and Experiment Design,T07-M06-O04,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07265,T07,Advanced Machine Learning,Boosting Bagging and Stacking,T07-M01-O05,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07266,T07,Advanced Machine Learning,Regularization and Generalization,T07-M02-O05,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07267,T07,Advanced Machine Learning,Probabilistic Models,T07-M03-O05,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07268,T07,Advanced Machine Learning,Anomaly Detection and Recommenders,T07-M04-O05,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07269,T07,Advanced Machine Learning,Time Series Forecasting,T07-M05-O05,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07270,T07,Advanced Machine Learning,Causal Thinking and Experiment Design,T07-M06-O05,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07271,T07,Advanced Machine Learning,Boosting Bagging and Stacking,T07-M01-O06,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07272,T07,Advanced Machine Learning,Regularization and Generalization,T07-M02-O06,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07273,T07,Advanced Machine Learning,Probabilistic Models,T07-M03-O06,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07274,T07,Advanced Machine Learning,Anomaly Detection and Recommenders,T07-M04-O06,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07275,T07,Advanced Machine Learning,Time Series Forecasting,T07-M05-O06,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07276,T07,Advanced Machine Learning,Causal Thinking and Experiment Design,T07-M06-O06,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07277,T07,Advanced Machine Learning,Boosting Bagging and Stacking,T07-M01-O07,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07278,T07,Advanced Machine Learning,Regularization and Generalization,T07-M02-O07,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07279,T07,Advanced Machine Learning,Probabilistic Models,T07-M03-O07,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07280,T07,Advanced Machine Learning,Anomaly Detection and Recommenders,T07-M04-O07,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07281,T07,Advanced Machine Learning,Time Series Forecasting,T07-M05-O07,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07282,T07,Advanced Machine Learning,Causal Thinking and Experiment Design,T07-M06-O07,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07283,T07,Advanced Machine Learning,Boosting Bagging and Stacking,T07-M01-O08,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07284,T07,Advanced Machine Learning,Regularization and Generalization,T07-M02-O08,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-07285,T07,Advanced Machine Learning,Probabilistic Models,T07-M03-O08,expert,multiple_choice,planned,automated+technical+editorial
